																Class	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
																Type	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample
																Injection order	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct ion name	Fill %	MS/MS included	INCHIKEY	SMILES	LINK	Isotope parent ID	Isotope weight number	Dot product	Reverse dot product	Fragment presence %	Spectrum reference file name	MS/MS spectrum	M	M	M	M	M	N	N	N	N	N	S 	S 	S 	S 	S 
205	4.86	377.273	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		19301.78	14402.01	17391.39	21008.24	16370.23	12347.98	11463.37	19279.08	12544.46	16151.41	13940.79	15177.72	19642.47	18486.87	16109.4
206	10.5	377.2736	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7042_014		5902	4205	7723	4280	6994	3604	4606	42779.9	6926	32131.13	42535.46	3703	3995	43401.41	45964.22
207	5.34	377.2732	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		9188	11661.18	14349.58	11854.04	11528.86	11920.09	12282.73	10741.63	11178.03	10936.03	11710.52	13910.09	15011.56	13495.74	13831.47
208	3.13	377.2737	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		11245.98	13022.32	11284.03	12868.95	12717.6	12779.95	13357.74	12573.26	12377.9	11815.17	13227.19	12787.28	13064.58	12661.54	13163.44
209	11.9	377.2737	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		44721.99	51090.88	49868.41	52420.54	48358.86	49272.34	50998.85	51311.75	50569.85	49855.5	49067.35	51874.88	51259.48	50742.29	51357.76
210	3.31	377.2735	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		2131	2072	2523	10743.09	2488	9828.785	1878	3172	1871	9571.893	8289.217	2208	1994	11314.63	2817
211	11.43	378.2754	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		3682	12995.92	13279.23	1936	1835	13113.53	1389	1601	2144	12539.34	1439	13465.67	1631	1878	2440
212	11.7	378.2762	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		6369	12730.24	12699.43	4876	12505.05	6245	5694	6564	5899	12288.26	12473.23	5679	6268	12543.64	13405.14
213	3.22	379.2533	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		63449.14	55730.29	56100.3	56687.63	57741.31	50622.55	52097.56	54766.35	51591.34	47411.41	52035.15	62478.88	58656.29	55764.28	64252.11
214	3.04	379.2647	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		578936.6	630755.9	534278.6	580008.7	540207.1	551137.9	573313.8	620468.1	543347	704616.8	608369.4	540928.4	551011.3	575298.6	535856.3
215	3.23	381.2497	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		20535.27	15793.19	15665.05	15525.31	15418.61	14233.84	15990.78	15452.94	15190.01	13214.88	15075.87	16866.36	15933.69	15833.18	16687.34
216	3.04	381.2616	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		208182.7	228819.6	176114.3	210750	189249.6	195806.2	205696.4	223330.8	194556.5	252682.7	221482	187515.8	191859.5	204131.8	180622.3
217	5.54	381.3741	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8886.209	2579	9027.322	2651	1925	1638	2229	1184	2864	2432	2160	4223.608	8867.517	2771	4835.349
218	3.71	382.3328	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7113.652	12345.01	4019.071	4863.461	3320.164	11199.6	10959.42	5014.534	18627.43	15381.69	16507.57	2277	10228.9	3264.208	20291.88
219	3.23	383.2446	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		9383.176	7639.893	6486.442	7303.376	5701.221	6516.096	6577.154	6111.827	6154.712	5334.957	4299	7556.19	7127.65	6128.085	6849.624
220	0.77	385.2951	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		20751.24	12784.85	13583.25	21827.77	15059.12	12748.34	11107.86	24733.72	9411.45	23899.62	15879.92	14463.66	15566.93	31246.43	26036.14
221	2.69	389.291	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7082.751	5596.411	15781.92	79048.6	7880.392	78233.23	5415.229	9513.215	6490.129	59249.13	20911.11	8342.244	5367.559	36582.45	8066.134
222	3.04	389.2937	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		392836.7	597706.2	587005.6	617237.8	578851.9	597679.8	591023.4	611094	567948.8	588038.8	591989.5	606923.1	596397.1	610648.6	618076.8
223	3.03	390.2957	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		85070.54	139490	136150	146706.5	141292.4	139406	132671	139816	127976	132658	144226.8	144015.4	133907	144762.6	143830
224	4.28	391.2888	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		15383.96	12403.55	12846.08	2377	12117.42	11316.75	12246.55	10504.07	11349.05	11197.22	11637.48	12864.48	13790.33	12940.53	12681.84
225	7.65	391.2889	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		17429.19	15517.4	14557.22	15697.77	15497.89	14453.3	15019.56	15307.96	14678.52	16059.92	15847.36	15211.98	15083.63	16008.38	15518.86
226	11.73	391.2892	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		55045.74	58470.56	59000.92	59209.5	59137.17	58386.24	59431.8	58119.86	59013.71	59313.08	59161.77	59711.18	59828.83	59321.85	59962.03
227	11.87	391.2897	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		61926.66	68007.02	70286.06	68451.19	32715	34851	67397.25	67672.81	68692.02	68389.41	67738.48	69287.09	67922.97	71084.52	68678.04
228	11.06	391.2901	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		47151.27	46353.15	44837.47	48717.09	41391.82	41942.13	45200.25	43498.84	39736.46	48989.33	37519.39	44041.04	43155.28	49018.2	47058.32
229	3.62	391.2892	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		16346.47	13651.35	13244.03	13422.57	12914.76	12897.76	12799.9	13431.79	13838.9	14135.17	13227.35	13635	13394.53	13272.07	13182.36
230	3.27	391.2895	Unknown	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		16558.41	4915	14760.31	16921.55	15197.28	16925.28	2879	15138.75	4549	16681.71	4141	14740.52	14757.67	17063.86	15149.74
231	3.15	391.2887	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		44717.98	35550.27	31099.42	22499	31352.7	33546.62	35451.28	35046.45	33271.93	35779.66	35586.95	32165.33	32299.09	29351.16	29711.39
232	5.33	391.2889	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		19832.72	14758.2	17213.82	14098.02	15177.93	14078.36	15245.17	13801.01	13946.85	15239.14	15659.93	15614.95	17152.37	16670.11	17215
233	10.52	391.2894	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		4765	4642	6369	3973	45183.8	2697	3645	48384.54	7562	28444.08	38835.18	3415	3462	35638.35	42329.45
234	11.43	391.2893	Unknown	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		54523.67	52298.91	52186.01	53307.19	51492.75	49882.75	52114.52	51520.14	12707	9512	53334.87	52673.44	51443.95	10947	15620
235	11.44	392.2918	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		7185	4636	13179.68	13461.32	2902	2857	4095	3672	12851.54	13517.04	4334	13581.62	13480.3	14476.52	13609.75
236	3.27	393.2794	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		15763.85	21014.61	29554.25	128075.8	6150.543	394682.2	16202.97	24050.43	19235.23	222440.9	12575.65	18862.77	15025.64	41348.01	18739.05
237	3.27	395.2763	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5839.686	8060.428	10338.7	43392.5	6864.742	131664.9	6007.738	8983.749	7339.153	71172.29	19728.23	7329.959	5818.729	14974.55	6089
239	3.71	396.3487	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		45546.34	62368.27	20813.77	22630.54	15767.92	55353.23	57181.76	24001.27	113480.3	82097.3	91963.47	10932.71	49103.57	16588.57	127142
240	0.59	403.2693	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		13770.24	12401.04	6989.177	5182	5356.167	9015.662	9735.436	5630	8138	12977.19	10202.78	4827	6671.732	2995	11402.62
243	3.04	403.478	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		246736.1	225527.6	189127.9	226839.7	201425.9	199266.8	211749.2	228358.3	195140.6	241136.3	224066.3	205058.5	207695.1	222945.5	202455.3
244	1.3	405.1612	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		3136	4690.305	2775	2330	3186.472	2764	3568.564	4116.162	2516	8928.444	5993	2096	2012	5073.138	2777
245	0.76	407.1879	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		3123	5508.657	3631	1240	1513	4627.625	2463	2623	3696	3893.934	3315.572	1303	3457.824	1657	2042
246	3.65	407.2498	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		519012.3	492152.6	340088.1	509072.8	439079.4	407625.3	456418.7	494101.6	445135.8	566979.4	496329.2	519557.7	447915.9	522191.1	533276.9
247	0.66	410.2223	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		264	272	6206.202	722	7208.167	287	6802.873	13554.47	7501.432	433	13206.32	2482	5621.619	0	2641
248	3.65	410.2491	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		17109.86	15541.84	11096.83	16505.27	14899.66	14164.33	15101.88	16401.34	14646.07	20165.37	17121.72	17109.49	14516.7	17267.7	18341.24
249	2.85	415.307	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8550.063	8285.962	5638.916	8305.999	7040.251	7594.229	8739.379	10772.74	7942.608	9046.186	8247.813	8206.529	6720.743	5026.29	4616.963
250	3.29	417.3233	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		27990.61	28015.5	43867.43	1293226	27727.18	1449576	21578.63	33413.7	26987.47	797294.2	95789.98	29474.54	21507.64	437018.7	29735.12
251	0.73	421.1568	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		90257.5	83572.86	113411.6	71450.27	83892.42	73693.8	72075.2	60189.87	57786.21	61864.2	90490.95	72669.55	93127.36	46878.01	36942.45
252	0.75	422.2285	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6459.909	4460.691	7375	5023	507517	3512	3476.569	2264	4254	3068.491	3177	15343.93	6950	1793	1664
253	0.73	423.1544	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		32385.12	27000.44	37441.15	23457.27	31366.66	23784.78	23818.14	20034.75	19341.47	19821.02	29050.9	16029	30443.62	15353.87	12386.21
254	3.78	426.4032	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6960.288	6708.605	5065.499	6574.65	5841.367	5520.179	5970.656	6498.376	5766.659	7820.488	6613.553	5620.212	5762.424	6187.817	5602.118
255	3.91	426.404	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5877.123	6037.371	4385.014	6747.231	5184.438	4966.402	5277.014	6569.49	4702.342	7833.837	6055.859	4817.073	4845.069	5582.627	4766.934
256	3.76	428.4183	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8900.53	9223.564	7137.364	9269.971	8427.128	7565.524	8669.607	8662.701	8440.388	11074.9	9773.013	7854.777	8125.145	8094.898	7637.936
257	3.89	428.4196	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5447.285	5226.918	3771.523	5797.603	4590.858	4618.364	4891.964	5728.186	4582.783	6643.53	5274.607	4458.667	4604.036	4552.633	4391.478
258	3.62	431.1405	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		71744.16	72535.92	65374.56	76435.73	68570.8	67131.28	68160.94	71405.72	69858.08	76504.53	72454.63	75095.63	70255.96	74084.38	75129.17
259	0.7	431.2191	Unknown	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7739.17	7324.614	6169.898	5238.657	5992.396	6694	7286.398	8558.4	4589	6450.042	7168.599	5096.133	6461.504	4419	3660.747
260	2.39	432.2173	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8989.956	8853.054	8790.531	4123	3795	7970.745	8526.052	9231.591	8245.071	9560.02	10040.25	2963	2865	10484.8	3281
261	3.17	433.2753	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		577614.4	606418.4	542095.1	541231.1	541621.1	561208.3	585775.4	571742.9	568423.4	656858.1	596615.2	528995.8	543103.6	534064.8	535856.3
262	11.73	433.3353	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8381.145	8946.525	9681.724	9149.976	9316.44	8683.74	9115.255	9313.713	9212.134	9137.963	9324.902	8828.933	9086.399	9131.123	9464.919
263	11.43	433.3358	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8429.798	7325.814	7460.648	8006.851	7595.387	7318.806	7869.619	2087	6787.359	7560.503	8147.1	7555.781	7588.426	8298.587	7819.598
264	0.53	435.2195	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		8455	17555.9	10561.1	10073.26	7269	10869.64	10786.97	9321	8219.723	22227.32	15412	7488.899	7946	6587.921	9267.464
265	3.17	435.2725	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		212705.1	226440.2	194725	196190	192860.4	211802.3	218127.3	214369.5	211623.7	245821.3	222497.3	190551.9	189986	196230.4	186767.6
266	0.54	437.2245	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6324.957	7603.529	9223	3814.05	13513	6834.364	9906	9935	6952	13260.58	5482.552	4269.056	7163	3407	4539
267	0.56	439.2477	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		29479.87	35490.7	16664	20707.88	21227.93	24266.01	26487.44	24441.23	25957.31	44064.24	29008.32	22916.58	12985	11516.35	40803.4
268	0.57	441.2453	Unknown	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		7994	9610	6538.26	5702	7718.384	8685.818	9610.702	9028.941	9566.609	15222.07	10159.88	7401.276	6107.17	3034	13321.25
269	3.16	441.2799	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6809.307	4233.309	4377.955	4902.388	5145.487	4197.351	4448.091	5129.356	4119	5132.137	4898.26	3625.411	4656.982	5465.295	4748.912
270	3.94	442.3988	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		32146.16	27124.26	19417.54	33577.95	23776.49	22737.66	25697.34	31454.86	23829.46	37070.81	28289.63	21894.9	22826.51	25625.77	21913.65
271	4.03	442.4004	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		493630.5	501213.5	352289	544146.2	438865	436617.9	464897.1	521806.7	438734.1	589456.1	510634.8	422438.9	401783.4	468153.9	394127.1
272	3.64	443.2481	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		169475.5	149973.6	120282.1	157056.8	135269.2	126250.6	140613.8	161346.8	135020.2	174915	153585.4	149846.6	133677.7	144089.9	147694.4
273	2.34	443.3031	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2868	16645.72	17876.68	11924	16426	17220.17	16729.21	16748	14986	14823	17324.98	16261	16759	13606	19361.05
274	3.15	443.3024	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		79990.25	112849.4	89496.88	108938.4	93453.17	104387.1	111623.3	120158.5	106747.1	108692.5	107676.8	108669.4	97157.45	82929.29	81203.19
275	0.73	445.2013	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		15855.57	8004.71	7350	10509.89	6698.682	6432.77	10126.55	8206.914	11790.74	9875.198	6871.798	12403.45	12746.15	10005.95	12790.94
277	3.14	445.3103	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5681.584	6832.673	6771.84	5668	6416.225	5180	4969	6471	6572.94	6779.021	5929	5309	7267.404	4657	4566
278	3.65	446.2359	Unknown	[M+Cl]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8214.585	8155	5742	7018	8151.635	6508	7816	7380	6724	8683	7932.486	7873	8070.663	7767.825	7748
279	0.73	448.1767	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5196.748	4881.286	6503.173	4677.675	4769.464	4718.395	4524.204	11151.01	3483.565	8070.871	9261.306	1692	4910.809	8566.4	6633.096
280	0.56	449.2762	Unknown	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		14744.42	18883.85	11025.5	2069	18074.3	15600.81	15993.65	15799.79	15517.65	19168.47	15899.21	1879	10785.77	805	5020.748
281	3.72	449.3131	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8231.999	8053.984	7568.868	8261.633	6651.345	8461.648	8164.895	7758.538	8049.66	7635.177	7786.61	5817.514	8137.718	7472.525	8101.544
282	3.61	449.3127	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		9910.561	9093.266	9034.947	9793.405	8920.493	8914.268	8495.093	9232.776	8766.052	9454.219	9187.93	9472.715	9519.813	9577.027	9571.92
283	4.28	449.3132	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		12316.74	12890.88	9414	13469.71	7281	5635	13672.35	13581.76	5792	12654.17	13454.87	9859	9402	8220	11725
284	6.29	449.3125	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6099.508	2228	7138.181	1614	7133.458	7097.825	6938.233	1722	7096.132	1678	1287	7291.438	7340.096	6656.667	7117.354
285	3.13	449.313	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		5778	5948.372	6179.415	6446.861	6124.625	6078.608	6274.39	5978.059	5773.806	4815	6533.508	5852.173	6392.398	6318.721	6624.886
286	0.72	457.2129	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		16736.76	2828	13647.01	1304	2892	1719	2932	1080	565	1192	4177.825	291	13061.54	320	4957.496
287	3.16	457.3196	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		1499732	1310205	1069580	1270876	1140845	1181502	1303591	1369123	1220303	1399170	1285407	1242055	1164996	1126590	1027093
288	3.16	457.4981	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		121948.7	103674.6	84071	104033	91144	95759	102402.7	109430.5	94966.83	112711.3	101709.2	97426.77	93267	85455	0
289	4.09	459.3278	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8768.672	10736.08	9608.571	8852.48	5445.133	13899.25	6520.968	11432.99	8317.445	6773.831	5623.082	6791.389	7713.899	4867.526	10351.69
290	3.72	459.3279	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		39084.25	38380.58	43809.61	24493.95	19076.21	49446.34	23360.59	37570.17	28192.84	22700.55	20474.87	25862.39	32101.63	5438.08	40743.91
291	3.59	459.3278	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7844.345	8518.032	9665.993	5480.991	4069	10803.53	5556.995	8059.873	6242.372	5459.296	3942	5843.76	7423.088	4603.368	8541.513
292	3.73	460.3305	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		12606	11556	6217.17	7061	3549.729	14215	7421	12163.94	8068	8030	6639.729	7491	9801	6610.375	11120
293	0.55	463.293	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		27358.7	42042.11	10273.55	5690.517	8151.846	28692.95	25136.04	20082.95	29403.38	41189.37	24261.69	5865.18	8367.388	3759	11056.46
294	6.3	463.3289	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6713.118	5598.339	5054.415	6774.267	5692.633	5611.131	6332.4	6188.01	5376.865	6919.376	6594.105	5773.877	6233.479	7541.05	5721.21
295	3.7	463.3287	Unknown	[M-H]-	0.6	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8984.135	7400.15	2019	2450	1456	6865.483	7428.722	2521	9049.533	4920.296	9114.448	1944	7187.694	2190	9808.73
296	10.51	463.3282	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		2062	1678	2366	1719	12970.65	1160	1748	15119.87	2491	1560	9469.303	1422	1801	9273.968	11363.91
297	11.43	463.3287	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		13264.74	13614.99	13727.89	14379.11	14404.63	12849.12	4400	13843.95	13420.41	14643.2	14706.03	14688.5	4291	16037.01	14274.72
298	4.86	463.3286	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		9996.854	10493.52	7965.54	10362.88	9731.986	10103.32	9314	10344.85	9937.172	10128.81	10165.78	9961.62	8546.03	9863.882	9325.51
299	3.62	463.3292	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		11709.17	8101.006	7655.979	8325.91	7470.722	7974.506	7609.067	8300.396	8136.224	11592.89	8332.021	8082.928	8417.507	8458.005	8060.748
300	3.15	463.3288	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10642.76	10249.38	9268.701	9616.585	8512.575	9468.104	9519.714	10035.23	9123.09	9230.459	10157.18	9487.536	9181.689	9434.717	8963.464
301	7.66	463.3285	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2768	4429.353	1800	1045	4149.622	1757	4324.035	2287	2086	4502.594	4696.64	1575	4297.854	4453.33	1987
302	3.05	463.3283	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7345.087	5939.439	5373.701	6101.316	5678.251	6154.325	6383.776	5962.88	5822.344	5807.377	5995.917	6090.643	6479.508	6583.349	3914
303	5.07	463.3282	Unknown	[M-H]-	0.6	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		4542	1665	7517.918	1181	7076.063	7306.82	1307	1277	7667.25	1169	7721.875	7716.189	6966.11	7382.628	7297.983
304	4.28	463.3285	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		21514.18	17144.32	15713.44	16471.7	16276.02	15659.61	17064.27	18311.06	16192.81	17311.19	17899.17	16157.27	16519.99	17119.95	16478.7
305	11.73	463.3289	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		14343.96	17138.68	17758.61	17493.54	16782.39	17593.78	17022.46	18348.26	17797.57	17725.31	17795.95	17482.71	18092.53	17510.86	17899.33
306	11.86	463.3293	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		15921.73	19395.57	19522.19	19535.08	19706.78	19450.19	19933.86	20011.33	19257.81	19092.68	19756.68	19489.65	18976.85	19152.1	18760.82
307	11.07	463.3299	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		11536.08	11723.74	11829.17	12397.74	10298.68	10955.15	11897.92	13005.85	10306.03	6253.265	12226.65	11624.98	11354.47	12499.96	12352.34
